row_date,value_amoni,value_water,value,mes,dia,hora,minuts,is_drift,dangerous_drift,n
2020-06-18 13:53:39,-0.1985081427363621,0.0500435040918231,0.1178018145901737,06,18,13,53,True,True,2
2020-06-18 13:54:40,-0.1933221478320642,0.1385709507762947,0.4330774750530585,06,18,13,54,True,True,2
2020-06-18 13:55:41,-0.1933221478320642,0.2062149997813524,0.2935494738821473,06,18,13,55,True,True,2
2020-06-18 13:56:42,-0.1933221478320642,0.1471967019917047,0.326064848786283,06,18,13,56,True,True,2
2020-06-18 13:57:43,-0.1829501580234685,0.1471967019917047,0.3355313503406515,06,18,13,57,True,True,2
2020-06-18 13:58:44,-0.1829501580234685,0.1594543484557085,0.4985198118854327,06,18,13,58,True,True,2
2020-06-18 13:59:45,-0.1829501580234685,0.1258593174062167,0.491934419499785,06,18,13,59,True,True,2
2020-06-18 14:00:45,-0.1829501580234685,0.0663870327104948,0.5470870807295847,06,18,14,00,True,True,2
2020-06-18 14:01:47,-0.1829501580234685,0.1635402306103764,0.540501688343937,06,18,14,01,True,True,2
2020-06-18 14:02:47,-0.1829501580234685,0.0958961816053186,0.6314624206706961,06,18,14,02,True,True,2
2020-06-18 14:03:48,-0.1777641631191706,0.1848776151958644,0.6380478130563438,06,18,14,03,True,True,2
2020-06-18 14:04:49,-0.1777641631191706,0.1980432354720166,0.7034901498887182,06,18,14,04,True,True,2
2020-06-18 14:05:49,-0.1777641631191706,0.3115399619905699,0.7582312240944148,06,18,14,05,True,True,2
2020-06-18 14:06:50,-0.1829501580234685,0.2311842796154341,0.7125450644189838,06,18,14,06,True,True,2
2020-06-18 14:07:50,-0.1777641631191706,0.3115399619905699,0.6281697244778723,06,18,14,07,True,True,2
2020-06-18 14:08:51,-0.1829501580234685,0.2779449309410781,0.6997858666717913,06,18,14,08,True,True,2
2020-06-18 14:09:52,-0.1829501580234685,0.2311842796154341,0.7553501149256939,06,18,14,09,True,True,2
2020-06-18 14:10:54,-0.1829501580234685,0.2275523843668405,0.7874539028057266,06,18,14,10,True,True,2
2020-06-18 14:11:55,-0.1829501580234685,0.2357241486761763,0.8397254548668054,06,18,14,11,True,True,2
2020-06-18 14:12:56,-0.1829501580234685,0.3074540798359019,0.9372715795792124,06,18,14,12,True,True,2
2020-06-18 14:13:56,-0.1829501580234685,0.290656564311156,0.5631389746696011,06,18,14,13,True,True,2
2020-06-18 14:14:57,-0.1829501580234685,0.3460429668522101,0.51745281499417,06,18,14,14,True,True,2
2020-06-18 14:15:58,-0.1933221478320642,0.282030813095746,0.5697243670552488,06,18,14,15,True,True,2
2020-06-18 14:16:59,-0.1933221478320642,0.4096011337025999,-0.1616657747757515,06,18,14,16,True,True,2
2020-06-18 14:18:00,-0.1933221478320642,0.2189266331514304,0.4561263484028255,06,18,14,18,True,True,2
2020-06-18 14:19:01,-0.1933221478320642,0.2992823155265661,0.5244497944039207,06,18,14,19,True,True,2
2020-06-18 14:20:02,-0.1985081427363621,0.3292454513274642,0.5730170632480726,06,18,14,20,True,True,2
2020-06-18 14:21:03,-0.1985081427363621,0.2697731666317423,0.491934419499785,06,18,14,21,True,True,2
2020-06-18 14:22:05,-0.1985081427363621,0.3165338179573862,0.491934419499785,06,18,14,22,True,True,2
2020-06-18 14:23:06,-0.1985081427363621,0.2697731666317423,0.4104401887273944,06,18,14,23,True,True,2
2020-06-18 14:24:07,-0.2088801325449578,0.3328773465760579,0.6248770282850484,06,18,14,24,True,True,2
2020-06-18 14:25:08,-0.2088801325449578,0.4554538112160953,0.4561263484028255,06,18,14,25,True,True,2
2020-06-18 14:26:09,-0.2088801325449578,0.671551578507421,0.4236109734986898,06,18,14,26,True,True,2
2020-06-18 14:27:10,-0.2088801325449578,0.7900421609927905,0.491934419499785,06,18,14,27,True,True,2
2020-06-18 14:28:11,-0.2140661274492557,0.642042429612597,0.2482749012308192,06,18,14,28,True,True,2
2020-06-18 14:29:12,-0.2140661274492557,0.8068396765175364,-0.2526265071025106,06,18,14,29,True,True,2
2020-06-18 14:30:13,-0.2140661274492557,0.7310238632031428,-0.0970466119915832,06,18,14,30,True,True,2
2020-06-18 14:31:14,-0.2140661274492557,0.726937981048475,0.5046936172469775,06,18,14,31,True,True,2
2020-06-18 14:32:15,-0.2244381172578513,0.7814164097773805,0.6734442971292004,06,18,14,32,True,True,2
2020-06-18 14:33:15,-0.2244381172578513,0.7646188942526345,0.6639777955748318,06,18,14,33,True,True,2
2020-06-18 14:34:16,-0.2244381172578513,0.7900421609927905,0.7355939377687508,06,18,14,34,True,True,2
2020-06-18 14:35:17,-0.2296241121621491,0.904446861323492,0.7034901498887182,06,18,14,35,True,True,2
2020-06-18 14:36:18,-0.2399961019707449,0.929416141157574,0.5277424905967445,06,18,14,36,True,True,2
2020-06-18 14:37:18,-0.2399961019707449,0.942581761433726,0.6055324381522083,06,18,14,37,True,True,2
2020-06-18 14:38:19,-0.2399961019707449,0.8068396765175364,0.6187032229235037,06,18,14,38,True,True,2
2020-06-18 14:39:20,-0.2451820968750427,0.8068396765175364,0.5503797769224086,06,18,14,39,True,True,2
2020-06-18 14:40:20,-0.2451820968750427,0.7945820300535326,0.5697243670552488,06,18,14,40,True,True,2
2020-06-18 14:41:21,-0.2451820968750427,0.8454285635338445,0.7162493476359106,06,18,14,41,True,True,2
2020-06-18 14:42:22,-0.2555540866836384,0.8404347075670281,0.7615239202872387,06,18,14,42,True,True,2
2020-06-18 14:43:24,-0.2555540866836384,0.9248762720968318,0.8327284754570546,06,18,14,43,True,True,2
2020-06-18 14:44:25,-0.2607400815879363,0.8831094767380042,0.9566161697120524,06,18,14,44,True,True,2
2020-06-18 14:45:26,-0.2607400815879363,0.938041892372984,0.992012653784909,06,18,14,45,True,True,2
2020-06-18 14:46:27,-0.271112071396532,0.869943856461852,1.0315250080987954,06,18,14,46,True,True,2
2020-06-18 14:47:27,-0.271112071396532,0.942581761433726,0.9632015620977002,06,18,14,47,True,True,2
2020-06-18 14:48:28,-0.2762980663008299,0.7986679122082005,0.8557773488068218,06,18,14,48,True,True,2
2020-06-18 14:49:29,-0.2762980663008299,0.8404347075670281,0.8364327586739815,06,18,14,49,True,True,2
2020-06-18 14:50:30,-0.2762980663008299,0.895367123202008,0.9043446176509736,06,18,14,50,True,True,2
2020-06-18 14:51:31,-0.2866700561094256,0.8195513098876144,0.7681093126728864,06,18,14,51,True,True,2
2020-06-18 14:52:32,-0.2866700561094256,0.865857974307184,0.82655467009551,06,18,14,52,True,True,2
2020-06-18 14:53:33,-0.2866700561094256,0.8404347075670281,0.6606850993820079,06,18,14,53,True,True,2
2020-06-18 14:54:34,-0.2866700561094256,0.8195513098876144,0.6964931704789674,06,18,14,54,True,True,2
2020-06-18 14:55:35,-0.2918560510137234,0.865857974307184,0.5372089921511131,06,18,14,55,True,True,2
2020-06-18 14:56:36,-0.2918560510137234,0.9888884258532956,0.4137328849202183,06,18,14,56,True,True,2
2020-06-18 14:57:37,-0.2918560510137234,0.861772092152516,0.2610340989780117,06,18,14,57,True,True,2
2020-06-18 14:58:38,-0.2918560510137234,0.7945820300535326,-0.0744093256659191,06,18,14,58,True,True,2
2020-06-18 14:59:39,-0.2918560510137234,0.8490604587824382,-0.6070029348551788,06,18,14,59,True,True,2
2020-06-18 15:00:39,-0.2918560510137234,0.7564471299432987,-0.9938947375119824,06,18,15,00,True,True,2
2020-06-18 15:01:40,-0.2918560510137234,0.7605330120979666,-1.514140735978153,06,18,15,01,True,True,2
2020-06-18 15:02:41,-0.2866700561094256,0.865857974307184,-1.9170844325749727,06,18,15,02,True,True,2
2020-06-18 15:03:42,-0.2866700561094256,0.7564471299432987,-1.839294485019509,06,18,15,03,True,True,2
2020-06-18 15:04:43,-0.2866700561094256,0.8917352279534142,-1.673424914306007,06,18,15,04,True,True,2
2020-06-18 15:05:44,-0.2762980663008299,0.7437354965732208,-1.6314430378475029,06,18,15,05,True,True,2
2020-06-18 15:06:45,-0.2762980663008299,0.861772092152516,-1.670132218113183,06,18,15,06,True,True,2
2020-06-18 15:07:47,-0.2866700561094256,0.7687047764073025,-1.692769504438847,06,18,15,07,True,True,2
2020-06-18 15:08:48,-0.271112071396532,0.7859562788381226,-1.7125256815957903,06,18,15,08,True,True,2
2020-06-18 15:09:48,-0.271112071396532,0.8322629432576923,-1.670132218113183,06,18,15,09,True,True,2
2020-06-18 15:10:50,-0.271112071396532,0.8363488254123602,-1.6894768082460232,06,18,15,10,True,True,2
2020-06-18 15:11:51,-0.271112071396532,0.8490604587824382,-1.7026475930173188,06,18,15,11,True,True,2
2020-06-18 15:12:52,-0.2607400815879363,0.938041892372984,-1.601808772112088,06,18,15,12,True,True,2
2020-06-18 15:13:53,-0.2607400815879363,0.904446861323492,-1.7647972336568691,06,18,15,13,True,True,2
2020-06-18 15:14:54,-0.2607400815879363,0.8404347075670281,-1.7578002542471185,06,18,15,14,True,True,2
2020-06-18 15:15:55,-0.2555540866836384,0.904446861323492,-1.621153362244928,06,18,15,15,True,True,2
2020-06-18 15:16:55,-0.2555540866836384,0.861772092152516,-1.6343241470162235,06,18,15,16,True,True,2
2020-06-18 15:17:57,-0.2451820968750427,0.8404347075670281,-1.7092329854029664,06,18,15,17,True,True,2
2020-06-18 15:18:57,-0.2451820968750427,0.7519072608825565,-1.6409095394018711,06,18,15,18,True,True,2
2020-06-18 15:19:58,-0.2451820968750427,0.865857974307184,-1.6314430378475029,06,18,15,19,True,True,2
2020-06-18 15:20:58,-0.2451820968750427,0.895367123202008,-1.6606657165588146,06,18,15,20,True,True,2
2020-06-18 15:21:59,-0.2399961019707449,0.865857974307184,-1.7973126085610047,06,18,15,21,True,True,2
2020-06-18 15:26:43,-0.2244381172578513,1.0056859413780417,-1.6507876279803428,06,18,15,26,True,True,2
2020-06-18 15:27:47,-0.2140661274492557,0.993428294914038,-1.628150341654679,06,18,15,27,True,True,2
2020-06-18 15:28:48,-0.2140661274492557,0.865857974307184,-1.5466561108822885,06,18,15,28,True,True,2
2020-06-18 15:29:49,-0.2140661274492557,0.8917352279534142,-1.4750399686883693,06,18,15,29,True,True,2
2020-06-18 15:30:50,-0.2088801325449578,0.869943856461852,-1.3548565576502984,06,18,15,30,True,True,2
2020-06-18 15:31:51,-0.2088801325449578,0.8281770611030244,-1.390253041723155,06,18,15,31,True,True,2
2020-06-18 15:32:53,-0.1985081427363621,0.8490604587824382,-1.3322192713246344,06,18,15,32,True,True,2
2020-06-18 15:33:53,-0.1985081427363621,0.865857974307184,-1.3746127348072414,06,18,15,33,True,True,2
2020-06-18 15:34:55,-0.1933221478320642,0.921244376848238,-1.3095819849989705,06,18,15,34,True,True,2
2020-06-18 15:35:56,-0.1777641631191706,0.9639191460192142,-1.2507250405522436,06,18,15,35,True,True,2
2020-06-18 15:36:57,-0.1673921733105749,1.0229374438088616,-1.1856942907439725,06,18,15,36,True,True,2
2020-06-18 15:37:58,-0.1673921733105749,1.0692441082284314,-1.1762277891896038,06,18,15,37,True,True,2
2020-06-18 15:38:59,-0.1518341885976813,0.8999069922627501,-0.9938947375119824,06,18,15,38,True,True,2
2020-06-18 15:40:00,-0.1466481936933835,0.921244376848238,-0.9255712915108874,06,18,15,40,True,True,2
2020-06-18 15:41:01,-0.1466481936933835,0.950753525743062,-0.9288639877037111,06,18,15,41,True,True,2
2020-06-18 15:42:02,-0.1362762038847878,1.0097718235327096,-0.7045490595675857,06,18,15,42,True,True,2
2020-06-18 15:43:03,-0.1207182191718942,1.0824097285045835,-0.6946709709891141,06,18,15,43,True,True,2
2020-06-18 15:44:04,-0.1155322242675963,1.0438208414882757,-0.4222003610329395,06,18,15,44,True,True,2
2020-06-18 15:45:05,-0.1051602344590006,1.0610723439190957,-0.2398673093553182,06,18,15,45,True,True,2
2020-06-18 15:46:06,-0.0999742395547027,1.0610723439190957,-0.1880073443183424,06,18,15,46,True,True,2
2020-06-18 15:47:07,-0.089602249746107,1.1119188773994075,-0.3435872394292699,06,18,15,47,True,True,2
2020-06-18 15:48:08,-0.0688582701289157,0.9248762720968318,-0.2427484185240391,06,18,15,48,True,True,2
2020-06-18 15:49:09,-0.0688582701289157,1.0143116925934517,-0.1196838983172472,06,18,15,49,True,True,2
2020-06-18 15:50:09,-0.0533002854160221,1.0824097285045835,-0.1583730785829276,06,18,15,50,True,True,2
2020-06-18 15:51:11,-0.0429282956074264,0.9888884258532956,-0.0579458447017998,06,18,15,51,True,True,2
2020-06-18 15:52:12,-0.0273703108945328,1.1241765238634114,-0.1880073443183424,06,18,15,52,True,True,2
2020-06-18 15:53:13,-0.0118123261816392,1.0733299903830995,-0.0414823637376805,06,18,15,53,True,True,2
2020-06-18 15:54:14,-0.0066263312773414,1.1119188773994075,-0.1456138808357351,06,18,15,54,True,True,2
2020-06-18 15:55:14,0.0089316534355521,1.0610723439190957,-0.0287231659904881,06,18,15,55,True,True,2
2020-06-18 15:56:15,0.0244896381484457,0.997514177068706,-0.1390284884500874,06,18,15,56,True,True,2
2020-06-18 15:57:16,0.0400476228613392,1.0143116925934517,-0.1032204173531279,06,18,15,57,True,True,2
2020-06-18 15:58:16,0.0556056075742327,1.0565324748583536,-0.1324430960644397,06,18,15,58,True,True,2
2020-06-18 15:59:17,0.0659775973828284,0.9130726125389024,0.0103776012992952,06,18,15,59,True,True,2
2020-06-18 16:00:17,0.0867215770000199,0.895367123202008,-0.0122596850263687,06,18,16,00,True,True,2
2020-06-18 16:01:18,0.1022795617129135,1.0479067236429436,-0.1324430960644397,06,18,16,01,True,True,2
2020-06-18 16:02:18,0.117837546425807,0.9802626746378856,0.0103776012992952,06,18,16,02,True,True,2
2020-06-18 16:03:20,0.1385815260429985,0.921244376848238,-0.0970466119915832,06,18,16,03,True,True,2
2020-06-18 16:04:21,0.1489535158515942,1.0311092081181976,-0.0476561690992253,06,18,16,04,True,True,2
2020-06-18 16:05:21,0.1696974954687856,1.1200906417087433,0.1210945107829976,06,18,16,05,True,True,2
2020-06-18 16:06:22,0.1800694852773812,0.993428294914038,0.0725272419388456,06,18,16,06,True,True,2
2020-06-18 16:07:23,0.1956274699902748,1.0647042391676893,0.1601952780727809,06,18,16,07,True,True,2
2020-06-18 16:08:24,0.2215574445117641,1.0647042391676893,0.1178018145901737,06,18,16,08,True,True,2
2020-06-18 16:09:24,0.226743439416062,1.0942133880625131,0.3939767077632751,06,18,16,09,True,True,2
2020-06-18 16:10:25,0.2526734139375512,0.976176792483218,0.2803786891108519,06,18,16,10,True,True,2
2020-06-18 16:11:26,0.2682313986504449,1.0016000592233738,0.3161867602078114,06,18,16,11,True,True,2
2020-06-18 16:12:27,0.2941613731719341,0.9639191460192142,0.3618729198832425,06,18,16,12,True,True,2
2020-06-18 16:13:28,0.299347368076232,0.97209091032855,0.348702135111947,06,18,16,13,True,True,2
2020-06-18 16:14:28,0.3149053527891255,1.0610723439190957,0.4820563309213134,06,18,16,14,True,True,2
2020-06-18 16:15:29,0.3408353273106149,0.921244376848238,0.4623001537643703,06,18,16,15,True,True,2
2020-06-18 16:16:29,0.3460213222149126,0.9589252900523976,0.4075590795586735,06,18,16,16,True,True,2
2020-06-18 16:17:30,0.3615793069278064,1.0143116925934517,0.44295556363153,06,18,16,17,True,True,2
2020-06-18 16:18:30,0.3875092814492955,1.0774158725377674,0.3618729198832425,06,18,16,18,True,True,2
2020-06-18 16:19:31,0.403067266162189,1.1119188773994075,0.5602578655008802,06,18,16,19,True,True,2
2020-06-18 16:20:32,0.4082532610664869,0.993428294914038,0.4948155286685059,06,18,16,20,True,True,2
2020-06-18 16:21:33,0.4238112457793804,0.9248762720968318,0.5631389746696011,06,18,16,21,True,True,2
2020-06-18 16:22:34,0.4393692304922741,0.8068396765175364,0.5046936172469775,06,18,16,22,True,True,2
2020-06-18 16:23:35,0.4549272152051676,0.921244376848238,0.6540997069963602,06,18,16,23,True,True,2
2020-06-18 16:24:36,0.4704851999180613,0.9130726125389024,0.6380478130563438,06,18,16,24,True,True,2
2020-06-18 16:25:36,0.4860431846309547,0.895367123202008,0.4491293689930748,06,18,16,25,True,True,2
2020-06-18 16:26:37,0.4860431846309547,0.7814164097773805,0.4009736871730258,06,18,16,26,True,True,2
2020-06-18 16:27:39,0.4964151744395504,0.904446861323492,0.4462482598243539,06,18,16,27,True,True,2
2020-06-18 16:28:40,0.5119731591524439,0.929416141157574,0.608825134345032,06,18,16,28,True,True,2
2020-06-18 16:29:40,0.5275311438653376,0.869943856461852,0.468885546150018,06,18,16,29,True,True,2
2020-06-18 16:30:41,0.5327171387696353,0.968005028173882,0.5372089921511131,06,18,16,30,True,True,2
2020-06-18 16:31:42,0.5430891285782311,0.7687047764073025,0.491934419499785,06,18,16,31,True,True,2
2020-06-18 16:32:43,0.548275123482529,0.9589252900523976,0.7096639552502628,06,18,16,32,True,True,2
2020-06-18 16:33:44,0.5586471132911248,0.869943856461852,0.6540997069963602,06,18,16,33,True,True,2
2020-06-18 16:34:45,0.5586471132911248,0.895367123202008,0.8133838853242145,06,18,16,34,True,True,2
2020-06-18 16:35:46,0.5638331081954225,0.8068396765175364,0.777987401251358,06,18,16,35,True,True,2
2020-06-18 16:36:47,0.5742050980040182,0.8999069922627501,0.9080489008679006,06,18,16,36,True,True,2
2020-06-18 16:37:48,0.5742050980040182,0.8363488254123602,0.9858388484233642,06,18,16,37,True,True,2
2020-06-18 16:38:49,0.5793910929083163,0.8871953588926722,1.138949221389674,06,18,16,38,True,True,2
2020-06-18 16:39:49,0.5793910929083163,0.8871953588926722,1.0800922769429473,06,18,16,39,True,True,2
2020-06-18 16:40:51,0.5793910929083163,0.97209091032855,0.9858388484233642,06,18,16,40,True,True,2
2020-06-18 16:41:51,0.5793910929083163,0.8831094767380042,1.0541622944244593,06,18,16,41,True,True,2
2020-06-18 16:42:52,0.5793910929083163,0.8454285635338445,1.064040383002931,06,18,16,42,True,True,2
2020-06-18 16:43:53,0.5793910929083163,0.8281770611030244,1.086677669328595,06,18,16,43,True,True,2
2020-06-18 16:44:54,0.5742050980040182,0.8068396765175364,0.9241007948079168,06,18,16,44,True,True,2
2020-06-18 16:45:55,0.5742050980040182,1.0097718235327096,1.0479884890629148,06,18,16,45,True,True,2
2020-06-18 16:46:56,0.5742050980040182,0.8454285635338445,1.0348177042916191,06,18,16,46,True,True,2
2020-06-18 16:47:57,0.5742050980040182,0.916704507787496,0.9985980461705568,06,18,16,47,True,True,2
2020-06-18 16:48:58,0.5638331081954225,0.938041892372984,1.0833849731357712,06,18,16,48,True,True,2
2020-06-18 16:49:59,0.5638331081954225,0.9085327434781602,1.0249396157131476,06,18,16,49,True,True,2
2020-06-18 16:51:00,0.5586471132911248,0.8363488254123602,0.9796650430618196,06,18,16,51,True,True,2
2020-06-18 16:52:00,0.548275123482529,0.8027537943628684,0.9726680636520688,06,18,16,52,True,True,2
2020-06-18 16:53:01,0.548275123482529,0.9248762720968318,1.1196046312568335,06,18,16,53,True,True,2
2020-06-18 16:54:02,0.5430891285782311,0.921244376848238,1.060336099786004,06,18,16,54,True,True,2
2020-06-18 16:55:02,0.5327171387696353,0.904446861323492,1.1031411502927144,06,18,16,55,True,True,2
2020-06-18 16:56:03,0.5275311438653376,0.9248762720968318,1.135244938172747,06,18,16,56,True,True,2
2020-06-18 16:57:04,0.5275311438653376,0.97209091032855,1.207272667390769,06,18,16,57,True,True,2
2020-06-18 16:58:06,0.5119731591524439,0.9589252900523976,1.021235332496221,06,18,16,58,True,True,2
2020-06-18 16:59:07,0.5119731591524439,0.9589252900523976,1.1224857404255546,06,18,16,59,True,True,2
2020-06-18 17:00:08,0.5016011693438482,0.9589252900523976,1.0706257753885786,06,18,17,00,True,True,2
2020-06-18 17:01:08,0.4860431846309547,0.895367123202008,1.0833849731357712,06,18,17,01,True,True,2
2020-06-18 17:02:10,0.4860431846309547,0.938041892372984,0.9603204529289792,06,18,17,02,True,True,2
2020-06-18 17:03:10,0.4704851999180613,0.968005028173882,1.0348177042916191,06,18,17,03,True,True,2
2020-06-18 17:04:11,0.4704851999180613,0.950753525743062,1.060336099786004,06,18,17,04,True,True,2
2020-06-18 17:05:12,0.4549272152051676,1.0183975747481195,1.066921492171652,06,18,17,05,True,True,2
2020-06-18 17:06:12,0.4497412203008698,1.0016000592233738,0.9113415970607244,06,18,17,06,True,True,2
2020-06-18 17:07:13,0.4393692304922741,0.968005028173882,0.9273934910007408,06,18,17,07,True,True,2
2020-06-18 17:08:14,0.4341832355879761,0.9802626746378856,1.0998484540998903,06,18,17,08,True,True,2
2020-06-18 17:09:14,0.4341832355879761,1.0229374438088616,1.1126076518470829,06,18,17,09,True,True,2
2020-06-18 17:10:15,0.4186252508750827,1.0565324748583536,1.2653064377892895,06,18,17,10,True,True,2
2020-06-18 17:11:15,0.4082532610664869,1.1119188773994075,1.2879437241149536,06,18,17,11,True,True,2
2020-06-18 17:12:16,0.3926952763535933,1.0565324748583536,1.4377614008884392,06,18,17,12,True,True,2
2020-06-18 17:13:17,0.3771372916406998,1.0824097285045835,1.5060848468895345,06,18,17,13,True,True,2
2020-06-18 17:14:18,0.3719512967364018,0.8917352279534142,1.3171664028262653,06,18,17,14,True,True,2
2020-06-18 17:15:19,0.3615793069278064,1.0942133880625131,1.3109925974647203,06,18,17,15,True,True,2
2020-06-18 17:16:20,0.3563933120235084,1.0229374438088616,1.4118314183699514,06,18,17,16,True,True,2
2020-06-18 17:17:21,0.3408353273106149,1.0565324748583536,1.3208706860431922,06,18,17,17,True,True,2
2020-06-18 17:18:22,0.3304633375020191,1.0311092081181976,1.2850626149462328,06,18,17,18,True,True,2
2020-06-18 17:19:23,0.3149053527891255,1.1750230573437233,1.252547240042097,06,18,17,19,True,True,2
2020-06-18 17:20:24,0.3045333629805298,1.0397349593336076,1.1060222594614353,06,18,17,20,True,True,2
2020-06-18 17:21:24,0.299347368076232,1.1200906417087433,1.2167391689451377,06,18,17,21,True,True,2
2020-06-18 17:22:26,0.2941613731719341,1.0438208414882757,1.1517084191368665,06,18,17,22,True,True,2
2020-06-18 17:23:27,0.2786033884590406,0.993428294914038,1.109314955654259,06,18,17,23,True,True,2
2020-06-18 17:24:28,0.2682313986504449,0.984802543698628,1.0348177042916191,06,18,17,24,True,True,2
2020-06-18 17:25:28,0.2578594088418491,1.1536856727582352,1.0183542233274998,06,18,17,25,True,True,2
2020-06-18 17:26:29,0.2474874190332534,1.0351950902728655,0.9043446176509736,06,18,17,26,True,True,2
2020-06-18 17:27:30,0.2474874190332534,1.1282624060180793,1.0442842058459878,06,18,17,27,True,True,2
2020-06-18 17:28:31,0.226743439416062,1.1623114239736452,1.0282323119059715,06,18,17,28,True,True,2
2020-06-18 17:29:31,0.2215574445117641,1.1069250214325912,0.8397254548668054,06,18,17,29,True,True,2
2020-06-18 17:30:33,0.2111854547031684,1.1032931261839976,0.9080489008679006,06,18,17,30,True,True,2
2020-06-18 17:31:33,0.2059994597988705,1.0351950902728655,1.0706257753885786,06,18,17,31,True,True,2
2020-06-18 17:32:34,0.190441475085977,1.0270233259635295,1.109314955654259,06,18,17,32,True,True,2
2020-06-18 17:33:35,0.1800694852773812,1.0016000592233738,0.9829577392546434,06,18,17,33,True,True,2
2020-06-18 17:34:36,0.1748834903730834,1.0733299903830995,1.203568384173842,06,18,17,34,True,True,2
2020-06-18 17:35:37,0.1696974954687856,1.1032931261839976,1.1422419175824976,06,18,17,35,True,True,2
2020-06-18 17:36:37,0.1489535158515942,1.1750230573437233,1.1484157229440424,06,18,17,36,True,True,2
2020-06-18 17:37:38,0.1489535158515942,1.1119188773994075,1.131952241979923,06,18,17,37,True,True,2
2020-06-18 17:38:39,0.1385815260429985,1.1160047595540754,1.236495346102081,06,18,17,38,True,True,2
2020-06-18 17:39:39,0.1282095362344028,1.05290057960976,1.0442842058459878,06,18,17,39,True,True,2
2020-06-18 17:40:40,0.1126515515215092,1.1069250214325912,1.135244938172747,06,18,17,40,True,True,2
2020-06-18 17:41:42,0.1022795617129135,1.1032931261839976,1.2945291165006012,06,18,17,41,True,True,2
2020-06-18 17:42:43,0.0970935668086156,1.1160047595540754,1.4575175780453824,06,18,17,42,True,True,2
2020-06-18 17:43:44,0.0867215770000199,1.204532206238547,1.4311760085027916,06,18,17,43,True,True,2
2020-06-18 17:44:45,0.081535582095722,1.221329721763293,1.5513594195408624,06,18,17,44,True,True,2
2020-06-18 17:45:46,0.0711635922871263,1.1709371751890552,1.626268257927605,06,18,17,45,True,True,2
2020-06-18 17:46:47,0.0659775973828284,1.0860416237531774,1.515962935468006,06,18,17,46,True,True,2
2020-06-18 17:47:48,0.0504196126699349,1.1582255418189773,1.5941644700475728,06,18,17,47,True,True,2
2020-06-18 17:48:49,0.0400476228613392,0.984802543698628,0.898170812289429,06,18,17,48,True,True,2
2020-06-18 17:49:49,0.0400476228613392,1.1032931261839976,1.0117688309418522,06,18,17,49,True,True,2
2020-06-18 17:50:50,0.0244896381484457,1.1200906417087433,1.1031411502927144,06,18,17,50,True,True,2
2020-06-18 17:51:51,0.0193036432441478,1.217243839608625,0.6479259016348154,06,18,17,51,True,True,2
2020-06-18 17:52:52,0.0089316534355521,1.1368881572334892,0.3161867602078114,06,18,17,52,True,True,2
2020-06-18 17:53:54,0.0193036432441478,1.1582255418189773,-0.2493338109096868,06,18,17,53,True,True,2
2020-06-18 17:54:55,0.0037456585312542,1.1160047595540754,-0.6917898618203933,06,18,17,54,True,True,2
2020-06-18 17:55:55,0.0037456585312542,0.993428294914038,-1.1630570044183084,06,18,17,55,True,True,2
2020-06-18 17:56:56,0.0037456585312542,1.0733299903830995,-1.790315629151254,06,18,17,56,True,True,2
2020-06-18 17:57:57,-0.0066263312773414,0.9589252900523976,-1.770971039018414,06,18,17,57,True,True,2
2020-06-18 17:58:58,-0.0066263312773414,1.0860416237531774,-1.8261237002482136,06,18,17,58,True,True,2
2020-06-18 17:59:59,-0.0066263312773414,1.1160047595540754,-1.8487609865738777,06,18,17,59,True,True,2
2020-06-18 18:01:00,-0.0066263312773414,1.0229374438088616,-1.605513055329015,06,18,18,01,True,True,2
2020-06-18 18:02:01,-0.0066263312773414,1.0733299903830995,-1.7742637352112378,06,18,18,02,True,True,2
2020-06-18 18:03:02,-0.0118123261816392,0.9248762720968318,-1.628150341654679,06,18,18,03,True,True,2
2020-06-18 18:04:03,-0.0118123261816392,0.95483940789773,-1.7318702717286305,06,18,18,04,True,True,2
2020-06-18 18:05:04,-0.0118123261816392,0.8871953588926722,-1.7610929504399422,06,18,18,05,True,True,2
2020-06-18 18:06:05,-0.0066263312773414,0.929416141157574,-1.790315629151254,06,18,18,06,True,True,2
2020-06-18 18:07:06,-0.0118123261816392,0.950753525743062,-1.6573730203659909,06,18,18,07,True,True,2
2020-06-18 18:08:07,-0.0066263312773414,0.8790235945833362,-1.842587181212333,06,18,18,08,True,True,2
2020-06-18 18:09:08,-0.0118123261816392,1.0397349593336076,-1.628150341654679,06,18,18,09,True,True,2
2020-06-18 18:10:09,-0.0118123261816392,1.0692441082284314,-1.605513055329015,06,18,18,10,True,True,2
2020-06-18 18:11:09,-0.0066263312773414,0.942581761433726,-1.8063675230912704,06,18,18,11,True,True,2
2020-06-18 18:12:10,-0.0118123261816392,0.9248762720968318,-1.6540803241731667,06,18,18,12,True,True,2
2020-06-18 18:13:11,-0.0118123261816392,0.938041892372984,-1.813364502501021,06,18,18,13,True,True,2
2020-06-18 18:14:12,-0.0118123261816392,0.9888884258532956,-1.6178606660521042,06,18,18,14,True,True,2
2020-06-18 18:15:12,-0.0066263312773414,1.0270233259635295,-1.7874345199825332,06,18,18,15,True,True,2
2020-06-18 18:16:14,-0.0066263312773414,1.0610723439190957,-1.6668395219203591,06,18,18,16,True,True,2
